WGTP,PWGTP,HINCP,PINCP,OCPIP,TAXAMT,RNTP,AGEP,GRPIP,TEN,SEX,RACAIAN,RACASN,RACWHT,RACBLK,PUMA,ST,PUMA_NAME
127,127,150000,100000,18,3650,0,46,0,1,1,0,0,0,1,01100,37,Johnston County
127,134,150000,50000,18,3650,0,44,0,1,2,0,0,0,1,01100,37,Johnston County
127,173,150000,-19999,18,3650,0,6,0,1,2,0,0,0,1,01100,37,Johnston County
35,36,33200,33200,11,1150,0,58,0,2,1,0,0,1,0,01100,37,Johnston County
58,58,51700,46000,0,-1,900,41,28,3,1,0,0,1,0,01100,37,Johnston County
58,54,51700,5700,0,-1,900,37,28,3,2,0,0,1,0,01100,37,Johnston County
58,54,51700,-19999,0,-1,900,8,28,3,1,0,0,1,0,01100,37,Johnston County
58,50,51700,0,0,-1,900,16,28,3,2,0,0,1,0,01100,37,Johnston County
237,237,12200,0,0,-1,250,88,66,3,2,0,0,0,1,01100,37,Johnston County
237,343,12200,8200,0,-1,250,66,66,3,1,0,0,0,1,01100,37,Johnston County
237,165,12200,4000,0,-1,250,51,66,3,1,0,0,0,1,01100,37,Johnston County
84,83,550000,220000,5,2250,0,60,0,1,2,0,0,1,0,01100,37,Johnston County
84,87,550000,330000,5,2250,0,60,0,1,1,0,0,1,0,01100,37,Johnston County
128,128,2100,2100,101,925,0,68,0,1,2,0,0,1,0,01100,37,Johnston County
128,170,2100,0,101,925,0,63,0,1,1,0,0,1,0,01100,37,Johnston County
81,81,180900,80000,12,3050,0,40,0,1,2,0,0,1,0,01100,37,Johnston County
81,97,180900,100000,12,3050,0,41,0,1,1,0,0,1,0,01100,37,Johnston County
81,63,180900,900,12,3050,0,15,0,1,1,0,0,1,0,01100,37,Johnston County
81,109,180900,-19999,12,3050,0,13,0,1,2,0,0,1,0,01100,37,Johnston County
81,85,180900,-19999,12,3050,0,11,0,1,1,0,0,1,0,01100,37,Johnston County
51,52,68000,60000,0,-1,600,28,19,3,1,0,0,0,1,01100,37,Johnston County
51,98,68000,8000,0,-1,600,28,19,3,2,0,0,1,0,01100,37,Johnston County
51,68,68000,-19999,0,-1,600,5,19,3,2,0,0,1,1,01100,37,Johnston County
51,47,68000,-19999,0,-1,600,3,19,3,2,0,0,1,1,01100,37,Johnston County
147,147,13100,13100,0,-1,410,72,55,3,2,0,0,1,0,01100,37,Johnston County
19,19,26000,26000,6,0,0,75,0,2,2,0,0,1,0,01100,37,Johnston County
87,87,106400,26400,10,2250,0,74,0,2,2,0,0,1,0,01100,37,Johnston County
87,74,106400,80000,10,2250,0,76,0,2,1,0,0,1,0,01100,37,Johnston County
141,142,112100,79400,14,2550,0,73,0,1,1,0,0,1,0,01100,37,Johnston County
141,128,112100,32700,14,2550,0,73,0,1,2,0,0,1,0,01100,37,Johnston County
20,20,10000,10000,0,-1,200,85,32,3,2,0,0,1,0,01100,37,Johnston County
153,153,189000,165000,22,5250,0,55,0,1,1,0,0,1,0,01100,37,Johnston County
153,184,189000,24000,22,5250,0,52,0,1,2,0,0,1,0,01100,37,Johnston County
121,120,36000,12000,11,675,0,63,0,2,2,0,0,1,0,01100,37,Johnston County
121,126,36000,24000,11,675,0,63,0,2,1,0,0,1,0,01100,37,Johnston County
121,88,36000,-19999,11,675,0,10,0,2,1,0,0,1,0,01100,37,Johnston County
65,65,130000,75000,3,1250,0,57,0,2,1,0,0,1,0,01100,37,Johnston County
65,69,130000,55000,3,1250,0,55,0,2,2,0,0,1,0,01100,37,Johnston County
74,74,87200,36200,0,-1,880,55,14,3,2,0,0,0,1,01100,37,Johnston County
74,126,87200,38000,0,-1,880,34,14,3,2,0,0,0,1,01100,37,Johnston County
74,297,87200,13000,0,-1,880,84,14,3,2,0,0,0,1,01100,37,Johnston County
74,129,87200,-19999,0,-1,880,5,14,3,1,0,0,0,1,01100,37,Johnston County
74,76,87200,-19999,0,-1,880,0,14,3,2,0,0,0,1,01100,37,Johnston County
166,166,65300,48000,29,775,0,62,0,1,1,0,0,1,0,01100,37,Johnston County
166,135,65300,17300,29,775,0,65,0,1,2,0,0,1,0,01100,37,Johnston County
265,265,18000,18000,22,375,0,62,0,2,2,0,0,1,0,01100,37,Johnston County
54,53,35700,13700,0,-1,640,43,37,3,1,0,0,1,0,01100,37,Johnston County
54,50,35700,0,0,-1,640,42,37,3,2,0,0,1,0,01100,37,Johnston County
54,57,35700,11000,0,-1,640,23,37,3,1,0,0,1,0,01100,37,Johnston County
54,57,35700,6000,0,-1,640,22,37,3,1,0,0,1,0,01100,37,Johnston County
54,88,35700,5000,0,-1,640,19,37,3,2,0,0,1,0,01100,37,Johnston County
223,222,24000,24000,0,-1,800,44,59,3,2,0,0,1,0,01100,37,Johnston County
223,170,24000,-19999,0,-1,800,8,59,3,1,0,0,1,0,01100,37,Johnston County
223,170,24000,-19999,0,-1,800,5,59,3,1,0,0,1,0,01100,37,Johnston County
74,73,18400,18400,0,-1,850,30,55,3,1,0,0,1,0,01100,37,Johnston County
74,60,18400,-19999,0,-1,850,4,55,3,2,0,0,1,0,01100,37,Johnston County
122,122,24100,16700,0,-1,650,69,60,3,2,0,0,0,1,01100,37,Johnston County
122,149,24100,1400,0,-1,650,45,60,3,2,0,0,0,1,01100,37,Johnston County
122,58,24100,6000,0,-1,650,21,60,3,2,0,0,0,1,01100,37,Johnston County
268,268,60000,60000,26,425,0,30,0,1,1,0,0,1,0,01100,37,Johnston County
44,45,76000,42000,0,-1,600,35,13,3,2,0,0,1,0,01100,37,Johnston County
44,68,76000,34000,0,-1,600,55,13,3,1,0,0,1,0,01100,37,Johnston County
42,42,90300,90300,11,1350,0,37,0,1,2,0,0,1,0,01100,37,Johnston County
292,292,25400,25400,0,-1,1000,22,55,3,2,0,0,1,0,01100,37,Johnston County
33,32,0,0,0,0,0,87,0,2,2,1,0,0,0,01100,37,Johnston County
33,95,0,0,0,0,0,85,0,2,1,0,0,1,0,01100,37,Johnston County
122,122,33000,30000,14,1150,0,63,0,2,2,0,0,1,0,01100,37,Johnston County
122,111,33000,3000,14,1150,0,21,0,2,1,0,0,1,0,01100,37,Johnston County
93,93,152000,72000,15,3550,0,31,0,1,2,0,0,1,0,01100,37,Johnston County
93,75,152000,80000,15,3550,0,31,0,1,1,0,0,1,0,01100,37,Johnston County
93,65,152000,-19999,15,3550,0,0,0,1,2,0,0,1,0,01100,37,Johnston County
337,338,21000,21000,43,1550,0,85,0,2,2,0,0,1,0,01100,37,Johnston County
87,87,23500,23500,0,-1,600,40,38,3,2,0,0,1,0,01100,37,Johnston County
106,106,116000,68000,13,1150,0,48,0,1,1,0,0,1,0,01100,37,Johnston County
106,129,116000,48000,13,1150,0,61,0,1,2,0,0,1,0,01100,37,Johnston County
350,349,68000,68000,24,1450,0,56,0,1,2,0,0,1,0,01100,37,Johnston County
210,209,10800,8400,0,-1,400,43,95,3,2,0,0,1,0,01100,37,Johnston County
210,249,10800,2400,0,-1,400,21,95,3,2,0,0,1,0,01100,37,Johnston County
210,200,10800,-19999,0,-1,400,12,95,3,2,0,0,1,0,01100,37,Johnston County
210,181,10800,-19999,0,-1,400,4,95,3,2,0,0,1,0,01100,37,Johnston County
106,106,14000,14000,8,0,0,60,0,2,1,0,0,1,0,01100,37,Johnston County
85,85,51700,51700,10,1850,0,55,0,2,1,0,0,1,0,01100,37,Johnston County
85,89,51700,0,10,1850,0,57,0,2,2,0,0,1,0,01100,37,Johnston County
372,372,144500,109000,5,25,0,47,0,1,2,0,0,1,0,01100,37,Johnston County
372,357,144500,35500,5,25,0,55,0,1,1,0,0,1,0,01100,37,Johnston County
554,554,100300,0,19,1050,0,41,0,1,2,0,0,1,0,01100,37,Johnston County
554,428,100300,100300,19,1050,0,44,0,1,1,0,1,0,0,01100,37,Johnston County
554,624,100300,0,19,1050,0,15,0,1,2,0,1,1,0,01100,37,Johnston County
554,624,100300,-19999,19,1050,0,10,0,1,1,0,1,1,0,01100,37,Johnston County
554,548,100300,0,19,1050,0,17,0,1,2,0,0,1,0,01100,37,Johnston County
270,269,95000,95000,2,575,0,44,0,2,1,0,0,1,1,01100,37,Johnston County
66,66,26000,26000,0,-1,300,34,27,3,2,0,0,1,0,01100,37,Johnston County
69,68,26400,26400,45,1550,0,67,0,1,2,0,0,1,0,01100,37,Johnston County
99,99,70000,0,0,-1,600,25,14,3,2,0,0,0,0,01100,37,Johnston County
99,93,70000,70000,0,-1,600,26,14,3,1,0,0,0,0,01100,37,Johnston County
99,97,70000,-19999,0,-1,600,7,14,3,1,0,0,0,0,01100,37,Johnston County
99,124,70000,-19999,0,-1,600,6,14,3,2,0,0,0,0,01100,37,Johnston County
298,298,136800,92000,15,2450,0,38,0,1,1,0,0,1,0,01100,37,Johnston County
298,275,136800,32800,15,2450,0,38,0,1,2,0,0,1,0,01100,37,Johnston County
298,321,136800,12000,15,2450,0,21,0,1,1,0,0,1,0,01100,37,Johnston County
298,259,136800,0,15,2450,0,15,0,1,2,0,0,1,0,01100,37,Johnston County
298,352,136800,-19999,15,2450,0,13,0,1,2,0,0,1,0,01100,37,Johnston County
402,401,60700,9400,16,375,0,52,0,1,2,0,0,1,0,01100,37,Johnston County
402,282,60700,45000,16,375,0,44,0,1,1,0,0,0,0,01100,37,Johnston County
402,189,60700,6300,16,375,0,16,0,1,1,0,0,1,0,01100,37,Johnston County
160,160,56000,26000,0,-1,1200,27,29,3,2,0,0,0,1,01100,37,Johnston County
160,250,56000,30000,0,-1,1200,30,29,3,1,0,0,0,1,01100,37,Johnston County
160,373,56000,-19999,0,-1,1200,5,29,3,1,0,0,0,1,01100,37,Johnston County
138,138,52000,52000,31,1350,0,43,0,1,1,0,0,1,0,01100,37,Johnston County
138,125,52000,0,31,1350,0,41,0,1,2,0,0,1,0,01100,37,Johnston County
138,128,52000,-19999,31,1350,0,9,0,1,1,0,0,1,0,01100,37,Johnston County
415,415,256900,1400,10,3050,0,47,0,1,2,0,0,1,0,01100,37,Johnston County
415,345,256900,250000,10,3050,0,45,0,1,1,0,0,1,0,01100,37,Johnston County
415,204,256900,5500,10,3050,0,17,0,1,1,0,0,1,0,01100,37,Johnston County
415,355,256900,-19999,10,3050,0,14,0,1,2,0,0,1,0,01100,37,Johnston County
325,324,307000,307000,3,1650,0,56,0,2,1,0,0,1,0,01100,37,Johnston County
277,277,45000,45000,11,1250,0,66,0,2,1,0,0,1,0,01100,37,Johnston County
121,122,150000,0,10,1850,0,63,0,1,2,0,0,1,0,01100,37,Johnston County
121,127,150000,150000,10,1850,0,63,0,1,1,0,0,1,0,01100,37,Johnston County
128,128,123000,65000,15,2050,0,50,0,1,2,0,0,1,0,01100,37,Johnston County
128,93,123000,58000,15,2050,0,41,0,1,1,0,0,1,0,01100,37,Johnston County
128,105,123000,-19999,15,2050,0,9,0,1,2,0,0,1,0,01100,37,Johnston County
128,90,123000,-19999,15,2050,0,4,0,1,1,0,0,1,0,01100,37,Johnston County
205,204,8900,8900,24,25,0,62,0,2,2,0,0,1,0,01100,37,Johnston County
205,213,8900,0,24,25,0,57,0,2,1,0,0,1,0,01100,37,Johnston County
205,205,90800,42000,17,4550,0,49,0,1,2,0,0,1,0,01100,37,Johnston County
205,170,90800,48800,17,4550,0,49,0,1,1,0,0,1,0,01100,37,Johnston County
39,39,174000,105000,26,6500,0,46,0,1,1,0,0,1,0,01100,37,Johnston County
39,52,174000,65000,26,6500,0,47,0,1,2,0,0,1,0,01100,37,Johnston County
39,32,174000,4000,26,6500,0,17,0,1,2,0,0,1,0,01100,37,Johnston County
39,31,174000,0,26,6500,0,15,0,1,2,0,0,1,0,01100,37,Johnston County
39,42,174000,-19999,26,6500,0,10,0,1,2,0,0,1,0,01100,37,Johnston County
45,45,98000,60000,4,75,0,58,0,2,1,0,0,1,0,01100,37,Johnston County
45,55,98000,0,4,75,0,54,0,2,2,0,0,1,0,01100,37,Johnston County
45,86,98000,38000,4,75,0,28,0,2,1,0,0,1,0,01100,37,Johnston County
139,139,83000,83000,11,525,0,52,0,1,1,0,0,1,0,01100,37,Johnston County
20,21,49000,43000,10,2950,0,47,0,2,1,0,0,1,0,01100,37,Johnston County
20,8,49000,6000,10,2950,0,34,0,2,2,0,0,1,0,01100,37,Johnston County
54,55,46000,46000,0,-1,750,43,30,3,1,0,0,1,0,01100,37,Johnston County
127,128,88500,88500,25,2650,0,31,0,1,1,0,0,1,0,01100,37,Johnston County
127,122,88500,0,25,2650,0,31,0,1,2,0,0,1,0,01100,37,Johnston County
278,278,37200,32600,0,-1,870,40,34,3,2,0,0,0,1,01100,37,Johnston County
278,476,37200,4600,0,-1,870,20,34,3,1,0,0,0,1,01100,37,Johnston County
278,473,37200,-19999,0,-1,870,13,34,3,1,0,0,0,1,01100,37,Johnston County
115,116,488400,488400,5,1250,0,52,0,1,1,0,0,0,1,01100,37,Johnston County
180,179,33600,33600,30,0,0,71,0,1,1,0,0,1,0,01100,37,Johnston County
180,212,33600,0,30,0,0,57,0,1,2,0,0,1,0,01100,37,Johnston County
180,170,33600,0,30,0,0,22,0,1,1,0,0,1,0,01100,37,Johnston County
26,26,19410,14400,71,475,0,54,0,1,2,0,0,1,0,01100,37,Johnston County
26,49,19410,5010,71,475,0,28,0,1,2,0,0,1,0,01100,37,Johnston County
26,49,19410,0,71,475,0,26,0,1,2,0,0,1,0,01100,37,Johnston County
26,17,19410,-19999,71,475,0,2,0,1,2,0,0,1,1,01100,37,Johnston County
26,17,19410,-19999,71,475,0,0,0,1,2,0,0,1,1,01100,37,Johnston County
59,59,99000,99000,13,925,0,35,0,1,1,0,0,1,0,01100,37,Johnston County
59,62,99000,0,13,925,0,33,0,1,2,0,0,1,0,01100,37,Johnston County
59,70,99000,-19999,13,925,0,11,0,1,2,0,0,1,0,01100,37,Johnston County
59,54,99000,-19999,13,925,0,9,0,1,1,0,0,1,0,01100,37,Johnston County
59,54,99000,-19999,13,925,0,6,0,1,1,0,0,1,0,01100,37,Johnston County
164,165,8500,8500,0,-1,170,37,31,3,2,0,0,0,0,01100,37,Johnston County
164,208,8500,0,0,-1,170,16,31,3,1,0,0,0,0,01100,37,Johnston County
164,126,8500,-19999,0,-1,170,12,31,3,1,0,0,0,0,01100,37,Johnston County
116,116,44400,14000,12,825,0,31,0,2,2,1,0,0,0,01100,37,Johnston County
116,190,44400,17000,12,825,0,26,0,2,1,0,0,0,0,01100,37,Johnston County
116,251,44400,-19999,12,825,0,12,0,2,2,1,0,0,0,01100,37,Johnston County
116,250,44400,-19999,12,825,0,9,0,2,2,1,0,0,0,01100,37,Johnston County
116,251,44400,-19999,12,825,0,5,0,2,2,1,0,0,0,01100,37,Johnston County
116,225,44400,-19999,12,825,0,3,0,2,1,1,0,0,0,01100,37,Johnston County
116,147,44400,13400,12,825,0,75,0,2,2,1,0,0,0,01100,37,Johnston County
131,131,27000,22000,54,1350,0,53,0,1,2,0,0,0,1,01100,37,Johnston County
131,85,27000,5000,54,1350,0,24,0,1,2,0,0,0,1,01100,37,Johnston County
116,116,42000,30000,18,775,0,61,0,1,2,0,0,1,0,01100,37,Johnston County
116,152,42000,12000,18,775,0,34,0,1,2,0,0,1,0,01100,37,Johnston County
23,23,70000,70000,47,2450,0,41,0,1,1,0,0,1,0,01100,37,Johnston County
23,22,70000,0,47,2450,0,38,0,1,2,0,0,1,0,01100,37,Johnston County
23,28,70000,-19999,47,2450,0,10,0,1,2,0,0,1,0,01100,37,Johnston County
23,28,70000,-19999,47,2450,0,9,0,1,2,0,0,1,0,01100,37,Johnston County
76,77,55000,40000,8,775,0,49,0,2,2,0,0,1,0,01100,37,Johnston County
76,149,55000,15000,8,775,0,50,0,2,1,0,0,1,0,01100,37,Johnston County
198,198,90600,2400,18,2950,0,58,0,1,2,0,0,1,0,01100,37,Johnston County
198,208,90600,50000,18,2950,0,58,0,1,1,0,0,1,0,01100,37,Johnston County
198,196,90600,38200,18,2950,0,93,0,1,1,0,0,1,0,01100,37,Johnston County
182,182,189900,0,0,-1,1200,63,13,3,2,0,0,1,0,01100,37,Johnston County
182,192,189900,30400,0,-1,1200,64,13,3,1,0,0,1,0,01100,37,Johnston County
182,204,189900,0,0,-1,1200,43,13,3,2,0,0,1,0,01100,37,Johnston County
182,159,189900,19500,0,-1,1200,24,13,3,1,0,0,1,0,01100,37,Johnston County
182,117,189900,-19999,0,-1,1200,11,13,3,2,0,0,1,0,01100,37,Johnston County
182,93,189900,-19999,0,-1,1200,9,13,3,1,0,0,1,0,01100,37,Johnston County
182,225,189900,100000,0,-1,1200,47,13,3,1,0,0,1,0,01100,37,Johnston County
182,226,189900,40000,0,-1,1200,40,13,3,1,0,0,1,0,01100,37,Johnston County
103,102,146000,84000,5,0,0,43,0,2,1,0,0,1,0,01100,37,Johnston County
103,95,146000,62000,5,0,0,35,0,2,2,0,0,1,0,01100,37,Johnston County
103,104,146000,-19999,5,0,0,4,0,2,1,0,0,1,0,01100,37,Johnston County
103,104,146000,-19999,5,0,0,0,0,2,1,0,0,1,0,01100,37,Johnston County
125,125,114000,90000,20,3750,0,57,0,1,1,0,0,1,0,01100,37,Johnston County
125,131,114000,0,20,3750,0,55,0,1,2,0,0,1,0,01100,37,Johnston County
125,172,114000,16800,20,3750,0,74,0,1,1,0,0,1,0,01100,37,Johnston County
125,150,114000,7200,20,3750,0,73,0,1,2,0,0,1,0,01100,37,Johnston County
252,252,41080,24000,28,875,0,53,0,1,1,0,0,1,0,01100,37,Johnston County
252,143,41080,1150,28,875,0,48,0,1,2,0,0,1,0,01100,37,Johnston County
252,161,41080,9900,28,875,0,21,0,1,2,0,0,1,0,01100,37,Johnston County
252,86,41080,6030,28,875,0,17,0,1,2,0,0,1,0,01100,37,Johnston County
308,308,94730,32430,30,2050,0,66,0,1,2,0,0,1,0,01100,37,Johnston County
308,371,94730,62300,30,2050,0,66,0,1,1,0,0,1,0,01100,37,Johnston County
102,102,134400,80000,5,25,0,35,0,1,1,0,0,1,0,01100,37,Johnston County
102,106,134400,0,5,25,0,32,0,1,2,0,0,1,0,01100,37,Johnston County
102,121,134400,-19999,5,25,0,13,0,1,2,0,0,1,0,01100,37,Johnston County
102,177,134400,54400,5,25,0,65,0,1,1,0,0,1,0,01100,37,Johnston County
210,210,34000,14000,42,1650,0,60,0,1,1,0,0,0,0,01100,37,Johnston County
210,220,34000,20000,42,1650,0,61,0,1,2,0,0,0,0,01100,37,Johnston County
210,107,34000,-19999,42,1650,0,6,0,1,1,0,0,0,0,01100,37,Johnston County
20,20,6000,6000,0,-1,150,93,52,3,1,0,0,1,0,01100,37,Johnston County
307,307,85000,85000,22,1950,0,30,0,1,1,0,0,1,0,01100,37,Johnston County
307,295,85000,0,22,1950,0,30,0,1,2,0,0,1,0,01100,37,Johnston County
307,232,85000,-19999,22,1950,0,1,0,1,2,0,0,1,0,01100,37,Johnston County
307,284,85000,-19999,22,1950,0,0,0,1,1,0,0,1,0,01100,37,Johnston County
291,291,100000,65000,5,2650,0,44,0,2,1,0,0,0,1,01100,37,Johnston County
291,306,100000,35000,5,2650,0,35,0,2,2,0,0,0,1,01100,37,Johnston County
291,392,100000,-19999,5,2650,0,10,0,2,2,0,0,0,1,01100,37,Johnston County
291,459,100000,-19999,5,2650,0,7,0,2,1,0,0,0,1,01100,37,Johnston County
291,392,100000,-19999,5,2650,0,6,0,2,2,0,0,0,1,01100,37,Johnston County
291,271,100000,-19999,5,2650,0,2,0,2,1,0,0,0,1,01100,37,Johnston County
291,459,100000,-19999,5,2650,0,14,0,2,1,0,0,0,1,01100,37,Johnston County
82,81,7250,0,101,825,0,93,0,1,2,0,0,1,0,01100,37,Johnston County
82,139,7250,7250,101,825,0,53,0,1,2,0,0,0,0,01100,37,Johnston County
337,337,45000,45000,0,-1,500,30,16,3,2,0,0,0,1,01100,37,Johnston County
488,488,8400,8400,0,-1,240,65,34,3,1,0,0,0,1,01100,37,Johnston County
147,146,26720,26000,0,-1,570,30,33,3,1,0,0,1,0,01100,37,Johnston County
147,141,26720,720,0,-1,570,31,33,3,2,0,0,1,0,01100,37,Johnston County
147,111,26720,-19999,0,-1,570,4,33,3,2,0,0,1,0,01100,37,Johnston County
147,134,26720,-19999,0,-1,570,0,33,3,1,0,0,1,0,01100,37,Johnston County
194,194,78000,50000,22,1950,0,26,0,1,2,0,0,1,0,01100,37,Johnston County
194,90,78000,28000,22,1950,0,23,0,1,1,0,0,1,0,01100,37,Johnston County
81,80,106000,61000,19,2450,0,36,0,1,2,0,0,0,0,01100,37,Johnston County
81,98,106000,45000,19,2450,0,36,0,1,1,0,0,1,0,01100,37,Johnston County
98,98,44900,44900,9,1350,0,66,0,2,2,0,0,1,0,01100,37,Johnston County
107,106,30000,30000,43,575,0,55,0,1,2,0,0,0,1,01100,37,Johnston County
101,101,10300,10300,0,-1,220,64,34,3,1,0,0,1,0,01100,37,Johnston County
50,50,76000,75000,31,2550,0,33,0,1,2,0,0,1,0,01100,37,Johnston County
50,57,76000,1000,31,2550,0,34,0,1,1,0,0,1,0,01100,37,Johnston County
50,58,76000,-19999,31,2550,0,5,0,1,2,0,0,1,0,01100,37,Johnston County
187,186,72000,72000,30,2050,0,41,0,1,1,0,0,1,0,01100,37,Johnston County
187,172,72000,0,30,2050,0,41,0,1,2,0,0,1,0,01100,37,Johnston County
187,184,72000,-19999,30,2050,0,6,0,1,2,0,1,0,0,01100,37,Johnston County
20,20,95020,68000,11,1050,0,42,0,2,1,0,0,1,0,01100,37,Johnston County
20,18,95020,27020,11,1050,0,40,0,2,2,0,0,1,0,01100,37,Johnston County
20,14,95020,0,11,1050,0,15,0,2,1,0,0,1,0,01100,37,Johnston County
138,139,130800,73000,0,-1,1000,41,14,3,1,0,0,1,0,01100,37,Johnston County
138,43,130800,37400,0,-1,1000,38,14,3,2,1,0,1,0,01100,37,Johnston County
138,92,130800,-19999,0,-1,1000,12,14,3,2,1,0,1,0,01100,37,Johnston County
138,91,130800,-19999,0,-1,1000,9,14,3,2,1,0,1,0,01100,37,Johnston County
138,92,130800,20400,0,-1,1000,20,14,3,2,1,0,1,0,01100,37,Johnston County
451,450,91000,41000,13,1150,0,45,0,1,2,0,0,0,1,01100,37,Johnston County
451,428,91000,50000,13,1150,0,42,0,1,1,0,0,0,1,01100,37,Johnston County
112,111,92500,88000,18,1050,0,63,0,1,1,0,0,1,0,01100,37,Johnston County
112,117,92500,4500,18,1050,0,62,0,1,2,0,0,1,0,01100,37,Johnston County
192,191,140000,20000,9,1550,0,30,0,1,2,0,0,1,0,01100,37,Johnston County
192,223,140000,120000,9,1550,0,30,0,1,1,0,0,1,0,01100,37,Johnston County
192,159,140000,-19999,9,1550,0,2,0,1,2,0,0,1,0,01100,37,Johnston County
188,188,56400,20000,0,-1,550,44,18,3,2,0,0,1,0,01100,37,Johnston County
188,219,56400,36400,0,-1,550,46,18,3,1,0,0,1,0,01100,37,Johnston County
188,218,56400,0,0,-1,550,16,18,3,2,0,0,1,0,01100,37,Johnston County
188,131,56400,-19999,0,-1,550,14,18,3,1,0,0,1,0,01100,37,Johnston County
188,133,56400,-19999,0,-1,550,10,18,3,1,0,0,1,0,01100,37,Johnston County
188,131,56400,-19999,0,-1,550,8,18,3,1,0,0,1,0,01100,37,Johnston County
25,26,22400,2400,57,1350,0,62,0,1,1,1,0,1,0,01100,37,Johnston County
25,116,22400,20000,57,1350,0,60,0,1,2,0,0,1,0,01100,37,Johnston County
275,275,152000,18000,8,1150,0,71,0,1,1,0,0,1,0,01100,37,Johnston County
275,251,152000,134000,8,1150,0,70,0,1,2,0,0,1,0,01100,37,Johnston County
137,137,58600,49000,30,2150,0,49,0,1,2,0,0,0,1,01100,37,Johnston County
137,135,58600,9600,30,2150,0,18,0,1,1,0,0,0,1,01100,37,Johnston County
184,184,85400,13700,12,825,0,79,0,2,2,0,0,1,0,01100,37,Johnston County
184,186,85400,71700,12,825,0,76,0,2,1,0,0,1,0,01100,37,Johnston County
92,92,26300,25700,15,2350,0,73,0,2,2,0,0,1,0,01100,37,Johnston County
92,112,26300,600,15,2350,0,65,0,2,1,0,0,1,0,01100,37,Johnston County
31,31,110000,50000,0,-1,1400,28,17,3,2,0,0,1,0,01100,37,Johnston County
31,21,110000,60000,0,-1,1400,31,17,3,1,0,0,1,0,01100,37,Johnston County
128,128,180100,30000,8,2050,0,30,0,1,2,0,0,1,0,01100,37,Johnston County
128,150,180100,150100,8,2050,0,34,0,1,1,0,0,1,0,01100,37,Johnston County
128,131,180100,-19999,8,2050,0,3,0,1,1,0,0,1,0,01100,37,Johnston County
128,130,180100,-19999,8,2050,0,0,0,1,1,0,0,1,0,01100,37,Johnston County
158,158,45000,25000,17,825,0,52,0,2,2,0,0,1,0,01100,37,Johnston County
158,179,45000,20000,17,825,0,30,0,2,2,0,0,1,0,01100,37,Johnston County
158,159,29830,10830,0,-1,530,38,32,3,2,0,0,1,0,01100,37,Johnston County
158,191,29830,9600,0,-1,530,36,32,3,1,0,0,1,0,01100,37,Johnston County
158,158,29830,9400,0,-1,530,16,32,3,2,0,0,1,0,01100,37,Johnston County
158,213,29830,-19999,0,-1,530,10,32,3,2,0,0,1,0,01100,37,Johnston County
158,214,29830,-19999,0,-1,530,8,32,3,2,0,0,1,0,01100,37,Johnston County
85,86,95000,70000,27,1650,0,53,0,1,2,0,1,0,0,01100,37,Johnston County
85,176,95000,25000,27,1650,0,56,0,1,1,0,0,1,0,01100,37,Johnston County
85,132,95000,-19999,27,1650,0,13,0,1,2,0,1,1,0,01100,37,Johnston County
311,311,60000,60000,26,875,0,56,0,1,1,0,0,1,0,01100,37,Johnston County
20,21,0,0,0,75,0,71,0,2,1,0,0,1,0,01100,37,Johnston County
128,128,16700,8700,0,-1,230,57,22,3,2,0,0,0,1,01100,37,Johnston County
128,446,16700,8000,0,-1,230,55,22,3,1,0,0,0,1,01100,37,Johnston County
106,106,138000,60000,8,0,0,32,0,1,2,0,0,1,0,01100,37,Johnston County
106,114,138000,78000,8,0,0,35,0,1,1,0,0,1,0,01100,37,Johnston County
106,89,138000,-19999,8,0,0,1,0,1,2,0,0,1,0,01100,37,Johnston County
41,40,50400,42300,13,625,0,33,0,2,1,0,0,1,0,01100,37,Johnston County
41,36,50400,4500,13,625,0,29,0,2,2,0,0,1,0,01100,37,Johnston County
41,44,50400,-19999,13,625,0,6,0,2,2,0,0,1,0,01100,37,Johnston County
41,38,50400,-19999,13,625,0,0,0,2,2,0,0,1,0,01100,37,Johnston County
41,43,50400,-19999,13,625,0,13,0,2,2,0,0,1,0,01100,37,Johnston County
41,43,50400,-19999,13,625,0,9,0,2,2,0,0,1,0,01100,37,Johnston County
41,74,50400,3600,13,625,0,47,0,2,2,0,0,1,0,01100,37,Johnston County
101,101,73100,62500,10,3250,0,82,0,2,1,0,0,1,0,01100,37,Johnston County
101,110,73100,10600,10,3250,0,81,0,2,2,0,0,1,0,01100,37,Johnston County
29,30,29000,17000,54,1350,0,29,0,1,2,0,0,1,0,01100,37,Johnston County
29,22,29000,12000,54,1350,0,32,0,1,1,0,0,1,0,01100,37,Johnston County
29,17,29000,-19999,54,1350,0,10,0,1,1,0,0,1,0,01100,37,Johnston County
29,22,29000,-19999,54,1350,0,7,0,1,2,0,0,1,0,01100,37,Johnston County
134,133,57000,19000,21,1250,0,34,0,1,1,0,0,1,0,01100,37,Johnston County
134,128,57000,38000,21,1250,0,32,0,1,2,0,0,1,0,01100,37,Johnston County
134,114,57000,-19999,21,1250,0,7,0,1,1,0,0,1,0,01100,37,Johnston County
